,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2948,Martin Roth,I MOS You - Dark & Long Mix,25SJeAsc3ggbDLGhthAgkx,0,0.00028,0.676,467653,0.856,0.882,2,0.0844,-10.018,0,0.0634,123.993,4,0.267
2949,Martin Roth,Hypno Seq - Extended Mix,02pWnoWTJa1Ik9DwdmVR5V,11,0.264,0.729,452509,0.874,0.934,1,0.102,-6.472,1,0.0427,120.037,4,0.152
2950,Martin Roth,Hypno Seq (ABGT271),4AN8nLBr7HImF8CWuF4FqE,6,0.00885,0.675,251958,0.901,0.848,6,0.558,-7.992,1,0.0402,119.996,4,0.0466
2951,Martin Roth,Hypno Seq,2TJs7egSQiz72Erw079O5P,31,0.0456,0.7,363493,0.772,0.918,1,0.148,-8.655,1,0.0395,120.01,4,0.186
2952,Martin Roth,Have You Ever [ABGT173],0SfwhEH1zSFBhD2Y1j4wgU,8,0.0196,0.8,300002,0.857,0.129,10,0.725,-10.286,0,0.0751,120.01,4,0.193
2953,Martin Roth,Have You Ever [ABGT172],0JLBhYacNKG6U39ErIUVAk,2,0.0219,0.798,301790,0.782,0.0329,1,0.677,-10.635,1,0.0752,124.033,4,0.486
2954,Martin Roth,Have You Ever - Original Mix,5eNVTvk3v0lq06S3RGTn4m,15,0.0146,0.802,401993,0.764,0.368,7,0.0512,-10.06,1,0.0697,116.001,4,0.338
2955,Martin Roth,Have You Ever,4dO01xqciTcd1gTef28hMo,19,0.0127,0.807,264613,0.788,0.358,7,0.0944,-8.799,1,0.0605,116.031,4,0.123
2956,Martin Roth,Guude Laune - Extended Mix,3e9656ojhDWZLGUuSgZ7NK,12,0.0286,0.801,404914,0.895,0.925,10,0.0655,-6.336,0,0.0441,119.991,4,0.602
2957,Martin Roth,Guude Laune,7MMzaPwZCuvt7WBEy9jxRq,28,0.00746,0.762,319530,0.933,0.901,10,0.117,-6.994,0,0.0394,120.021,4,0.491
2958,Martin Roth,Epic Waves - Original Mix,3dxkuCC60Sz7Z01RULh9rU,5,0.000437,0.71,539625,0.807,0.869,10,0.0694,-6.555,0,0.0448,121.994,4,0.249
2959,Martin Roth,Epic Waves,5crgoQJHviioNmLdm691Xl,6,0.000437,0.71,539625,0.807,0.869,10,0.0694,-6.555,0,0.0448,121.994,4,0.249
2960,Martin Roth,Deep Style - Original Mix,5lOLOEBrZA8L8TBSTtJQxE,26,0.0757,0.716,278547,0.783,0.851,11,0.0778,-8.761,1,0.0545,124.077,4,0.594
2961,Martin Roth,Beautiful Life [JTABGT200],43j2zSoQSh3hcZUzNNi6Pz,8,0.0187,0.674,302974,0.696,0.941,2,0.0979,-14.266,0,0.038,122.004,4,0.578
2962,Martin Roth,Beautiful Life - Original Mix,7yKYT061sKZ7vGChQzgcJI,33,0.0307,0.69,494588,0.736,0.902,10,0.174,-11.809,1,0.0413,122.009,4,0.588
2963,Martin Roth,Beautiful Life (JTABGT250),1YwSVuh9O4MyDWLqjHMgwj,10,0.00841,0.584,361967,0.887,0.934,2,0.414,-10.621,0,0.0393,122.003,4,0.638
2964,Martin Roth,Beautiful Life,1oWkXb2aSk2asBl0pKsjLt,21,0.0449,0.664,329760,0.732,0.896,7,0.0935,-11.92,0,0.0416,122.347,4,0.43
2965,Martin Roth,Artbeat - Original Mix,0hSE86fmxzYHnbwTKcjkl1,4,0.00016,0.755,435137,0.632,0.712,6,0.0909,-10.166,0,0.0484,119.995,4,0.334
2966,Martin Roth,An Analog Guy in a Digital World,4tRWofl5gs2nJeZml7dHyo,43,0.686,0.6,526526,0.456,0.875,9,0.0743,-18.067,0,0.041,114.999,4,0.147
2967,Martin Roth,Alaçatı - Original Mix,5SsEbPkElF3r8YftlYvU3u,10,0.00394,0.777,540952,0.587,0.852,0,0.0546,-11.187,1,0.0815,126.005,4,0.529
2968,Martin Roth,Ahead of Time,1p9y4vnx3UGSmZDuxNhuFk,7,0.00919,0.758,399350,0.715,0.906,1,0.109,-12.096,0,0.0505,122.006,4,0.398
2969,Martin Roth,Ahead Of Time (Mix Cut),0dyXuRYmRXkvpugeYQjqit,3,0.0142,0.727,327945,0.745,0.873,11,0.0829,-10.821,1,0.0415,122.889,4,0.299
2970,Martin Roth,Ahead Of Time,2xq04C74QObGipiXY68YBc,1,0.022,0.726,238525,0.715,0.848,11,0.364,-11.234,1,0.0443,122.014,4,0.328
2971,Martin Meir Widerker,"Yom Shabbaton (feat. Avremi Roth, Menachem Bristowski & Yakov Rosenfeld)",2bIAXf7jpiJcoodDEo0pn8,0,0.457,0.72,285560,0.847,0.00141,9,0.321,-4.69,0,0.0558,134.989,4,0.899
2972,Martin Meir Widerker,"Yoducha Raayonai (feat. Yakov Rosenfeld, Avremi Roth & Menachem Bristowski)",45g36zEJ1NREAg3eFmK024,0,0.79,0.465,252107,0.549,0.0,6,0.219,-5.031,1,0.0371,134.858,4,0.348
2973,Martin Meir Widerker,"Yismechu Vemalchutcha (feat. Menachem Bristowski, Yakov Rosenfeld & Avremi Roth)",3ZmMEyiz88URwsbwqslqtb,0,0.316,0.729,224080,0.848,2.04e-05,5,0.0736,-3.042,0,0.0481,145.078,4,0.88
2974,Martin Meir Widerker,"Uvnucho (feat. Yakov Rosenfeld, Avremi Roth & Menachem Bristowski)",243l5ZcGDL003owcfnKeXv,0,0.968,0.25,244773,0.269,3.31e-06,7,0.129,-8.933,1,0.033,112.537,4,0.115
2975,Martin Meir Widerker,"Tzur Mishelo (feat. Yakov Rosenfeld, Avremi Roth & Menachem Bristowski)",3BEarCDjEQrg6zqkDFOedy,0,0.322,0.612,307600,0.86,0.000211,6,0.0713,-3.733,0,0.0494,141.869,4,0.91
2976,Martin Meir Widerker,"Retze Vehachlitzeinu (feat. Yakov Rosenfeld, Avremi Roth & Menachem Bristowski)",0YeRBr8t5JMnvI4NyFl6dU,0,0.557,0.293,296653,0.662,7.12e-05,4,0.132,-3.387,0,0.0298,97.08,3,0.339
2977,Martin Meir Widerker,"Menucha Vesimcha (feat. Menachem Bristowski, Yakov Rosenfeld & Avremi Roth)",2Ww3RahIWrqR17g0pafelm,0,0.602,0.73,240627,0.935,0.0,4,0.234,-3.039,0,0.0638,143.251,4,0.891
2978,Martin Meir Widerker,"Ki Eshmera Shabbat (feat. Yakov Rosenfeld, Avremi Roth & Menachem Bristowski)",19nz1jOw4wTYGIhEUhZrNq,0,0.646,0.648,267573,0.833,0.0,10,0.113,-3.106,0,0.0496,150.127,4,0.938
2979,Martin Meir Widerker,"Hamavdil (feat. Yakov Rosenfeld, Avremi Roth & Menachem Bristowski)",0Lptx9TlHr6FXnAM5WvDgT,0,0.808,0.405,252560,0.806,3.59e-05,7,0.173,-2.619,0,0.0662,169.837,3,0.626
2980,Martin Meir Widerker,"Dror Ikra (feat. Avremi Roth, Menachem Bristowski & Yakov Rosenfeld)",1YxwDlVuZfIJP1etYEK8bR,0,0.66,0.697,272867,0.864,1.15e-05,4,0.102,-4.768,0,0.0527,141.997,4,0.806
2981,Martin Lauer,Sacramento,4dKeSfVNryqfU0YvDFQLIR,4,0.442,0.671,139560,0.545,0.00011,3,0.11,-9.935,1,0.0645,97.624,4,0.759
2982,Martin Lauer,Laß' Mich Geh'n Madleine,2dq93Pjs5ESFdApfD6bzK2,0,0.528,0.473,119680,0.394,0.0,11,0.315,-10.656,1,0.0301,111.83,4,0.618
2983,Martin Lauer,Die letzte Rose der Prärie,119gK83USYaIQ8X2nDlr9m,1,0.625,0.572,129280,0.512,0.0,4,0.107,-10.407,1,0.0315,107.975,4,0.73
2984,Martin Lauer,Die Letzte Rose Der Prärie,7nTPEGQT3zVSLjOQwKxWfX,1,0.647,0.571,132653,0.578,0.0,4,0.0883,-8.852,1,0.0306,106.704,4,0.703
2985,Martin Lauer,Das Alte Haus Von Rocky Docky,2H9LXeXIvvsmVuB8NtRpso,2,0.695,0.614,188146,0.57,9.94e-06,0,0.065,-10.252,1,0.0456,105.28,4,0.936
2986,Martin Graff,Togo - Zack Roth Remix,2Cfvu2YefeTMmYzwEuIj2p,0,0.000138,0.708,506367,0.816,0.903,5,0.314,-7.505,0,0.0457,127.977,4,0.407
2987,Marsh.,Distance (Original Mix),69BHmNm4reOfCcTSNnWnHi,0,3.42e-05,0.468,502033,0.965,0.861,11,0.166,-7.37,0,0.0492,139.996,4,0.551
2988,Marsh Warbler,Marsh Warbler,1QdweTM0LhdClYJHRzER46,0,0.7,0.627,42547,0.033,0.946,7,0.155,-41.971,1,0.899,56.649,4,0.543
2989,Marsh Wallader,Oh My...,2gIVv2kMo05dpMjopDB2Un,1,0.739,0.682,233313,0.37,0.0,1,0.03,-12.295,0,0.0493,118.864,4,0.688
2990,Marsh Tit,Marsh Tit,4f3WsKDCk6jiaxpbPNmCTk,0,0.663,0.673,80640,0.0596,0.906,7,0.177,-37.396,0,0.815,119.777,4,0.0399
2991,Marsh Sound,Stat Boost (Truekey Remix),6kj9gEytLu0e2act8e9aIp,0,0.007,0.523,147000,0.796,0.199,6,0.115,-9.329,0,0.0395,159.982,4,0.271
2992,Marsh Sound,Stat Boost,022EATBa0y9OlRnV6MiMl0,0,0.00705,0.606,184099,0.882,0.0729,6,0.13,-5.999,0,0.0456,161.081,4,0.504
2993,Marsh Sound,Mega Potion,2ZeeVHqFLX0afj5Bc63Tbe,0,0.000134,0.655,252308,0.963,0.367,6,0.27,-6.047,0,0.151,156.038,4,0.657
2994,Marsh Sandpiper,Marsh Sandpiper,3lECQ8i5QCYf0HRDxJHybc,0,0.891,0.526,44027,0.0639,0.867,2,0.347,-34.152,0,0.365,137.538,4,0.0395
2995,Marsh Mini,Come Through (feat. Muxy & Demo Gubbz),0m3I21WlkpN89rLgpGiXlk,7,0.00557,0.827,210026,0.64,0.0,8,0.122,-9.027,0,0.26,139.986,4,0.566
2996,Marsh Marigold,Hang On,4CKr7dMkNRO52YEeujMLi6,0,0.034,0.552,226820,0.676,0.0,2,0.488,-7.193,1,0.0315,87.036,4,0.473
2997,Marsh Mallows,White Shark,56FTiABHBFkyzB81fDfC3o,0,0.00282,0.384,256520,0.981,0.000784,11,0.357,-4.882,1,0.263,169.954,4,0.321
2998,Marsh Mallows,Qualcosa Di Nessuno,2tCTQHK6wm6OzxY3KLt8QR,9,0.000203,0.393,214227,0.989,0.0,7,0.0758,-2.105,1,0.101,175.021,4,0.698
2999,Marsh Mallows,Mai più qui,2ELYXHkGRpqPtomQtHds1w,0,0.00017,0.476,191587,0.973,0.381,10,0.34,-4.093,0,0.127,92.592,4,0.408
3000,Marsh Mallows,Lies,29B31hQ6kumF5kxRxkdTmy,0,0.0104,0.396,227453,0.922,0.000204,4,0.327,-5.816,0,0.138,179.888,4,0.469
3001,Marsh Mallows,La Isla Bonita,1hZ7P99ZDcEAW0qVU32yXE,18,0.0179,0.493,184573,0.927,2.46e-06,1,0.0494,-4.957,0,0.0875,109.962,4,0.425
3002,Marsh Mallows,Invisibili,4l4j0pZyn6AMaWl6d5fzwj,0,0.00321,0.35,247787,0.97,1.14e-05,7,0.0932,-5.122,1,0.121,175.029,4,0.367
3003,Marsh Mallows,In Un Giorno Di Vento,1Sk3NhtvoxD3jojaUzVlav,0,0.00828,0.569,258067,0.984,4.62e-06,4,0.138,-5.003,1,0.0815,107.524,4,0.442
3004,Marsh Mallows,Impazzisco a S.Francisco 2014,7IZU6hIEFZJC8dqUpQiVD0,0,7.77e-05,0.496,296490,0.942,0.00781,2,0.0963,-4.608,1,0.0358,95.059,4,0.834
3005,Marsh Mallows,Ciò che non mi va,6SJcugNQNoXqclmazxVpat,0,0.00135,0.587,155376,0.822,0.0514,0,0.0541,-3.927,1,0.123,144.976,4,0.739
3006,Marsh Mallows,Civil War,4hcTgo1B6xz9EldHrl1Aij,0,0.0013,0.427,193979,0.972,0.0,2,0.832,-5.003,1,0.11,130.129,4,0.273
3007,Marsh Mallows,Brucia Ancora,5i2x0NQvQhwI6Hu61momRD,4,0.0293,0.449,232080,0.978,0.0,2,0.431,-5.123,1,0.15,149.991,4,0.261
3008,Marsh Mallows,Big Knife & Problems,21pqGbKkHMJpkKeKl69NkY,1,1.27e-05,0.357,260987,0.98,0.0156,6,0.265,-3.69,0,0.16,195.01,4,0.445
3009,Marsh Mallows,Alone,6W3twvrWZJCZKmlQPYwhNs,0,0.000463,0.498,221253,0.972,0.000182,9,0.285,-5.356,1,0.0861,155.042,4,0.769
3010,Marsh Mallows,Alien,0o30Y3xT4GA4Z87uW3Ob0B,1,0.548,0.527,293824,0.531,1.89e-05,7,0.101,-6.689,0,0.0281,130.068,4,0.305
3011,Marsh Harrier,Marsh Harrier,0xeszKkNSDGlfLfbx329EE,0,0.84,0.52,45493,0.0307,0.904,10,0.406,-25.722,0,0.845,146.198,4,0.343
3012,Marsh Hall,When I Cry,4ygSuOgZdfcV8ariBdSHkf,13,0.722,0.396,265973,0.27,0.0,10,0.691,-11.093,1,0.0372,135.923,4,0.19
3013,Marsh Hall,Thanks - Giving Thanks Album Version,3yWMfZFiZciyKIfosjT1q0,9,0.418,0.53,247680,0.72,0.0,3,0.99,-5.809,1,0.038,78.039,3,0.452
3014,Marsh Hall,"Take My Hand, Precious Lord - Live",0z6lSS5LUbUtU8PShUogxV,23,0.84,0.289,391787,0.534,1.36e-06,6,0.75,-9.029,1,0.0574,131.565,4,0.353
3015,Marsh Hall,Leaning on the Everlasting Arms,5x0jbzXIX8t8WoXr2KO4KJ,2,0.662,0.579,92787,0.425,0.0,5,0.334,-6.061,1,0.0241,107.011,4,0.557
3016,Marsh Dweller,"Wander, Pt. IV",7FsgsZCcxs8mtjtYoqFExD,0,0.962,0.188,200419,0.327,0.942,1,0.0672,-22.677,1,0.0399,69.913,4,0.106
3017,Marsh Dweller,The Weight of Sunlight,5kWuznggjSDCc9I6SHHZA1,0,0.00551,0.216,293773,0.775,0.843,0,0.277,-11.003,0,0.0612,159.683,4,0.141
3018,Marsh Dweller,Heaven's Empty Light,0h7b7O02zdtTOstYNjCs57,0,0.838,0.06,312000,0.531,0.869,1,0.988,-21.43,1,0.367,66.722,4,0.0604
3019,Marsh Dweller,Fall,5YBc447GYC5tbe8UA6Ftg7,0,5.02e-05,0.171,260917,0.869,0.924,6,0.931,-6.615,0,0.0914,123.025,5,0.147
3020,Marsh Dondurma,תנינים על הראש,1VmDeYwti5Gc28PEyKh1BD,11,0.594,0.571,642093,0.424,0.0,1,0.0829,-10.797,1,0.464,94.189,4,0.639
3021,Marsh Dondurma,שני שושנים,3S04bq4XFkkSHRZ79J12SB,8,0.426,0.514,292600,0.689,0.0322,0,0.225,-5.152,1,0.0584,95.303,4,0.732
3022,Marsh Dondurma,שבת בבוקר,2hl6rcTDMviTJM9upymMuk,9,0.61,0.708,201720,0.47,0.0,9,0.0898,-7.868,0,0.0528,121.358,4,0.838
3023,Marsh Dondurma,פינג'אן,1YRtWdKRglQAiqSgB02UPR,5,0.241,0.657,276187,0.738,0.673,5,0.222,-6.11,1,0.152,120.147,4,0.91
3024,Marsh Dondurma,מעשה בחתוליים,2tXvcllg9Z3ZmD2rHGoM2q,9,0.368,0.6,420533,0.453,0.0,1,0.0724,-8.819,1,0.488,119.384,4,0.458
3025,Marsh Dondurma,כזה עפיפון בדיוק,29KAyd3M6gbfLgkiAqU6zY,9,0.647,0.563,412280,0.368,1.61e-05,2,0.115,-9.906,0,0.0608,118.79,4,0.568
3026,Marsh Dondurma,המקלחת של סוף היום,1wArL9JpA7oNmjTdzBgHO2,13,0.391,0.618,248467,0.848,0.000492,8,0.358,-5.943,1,0.0783,112.718,4,0.682
3027,Marsh Dondurma,ג'מבו,2LdbEl4wB6iSiD47yDwL56,4,0.183,0.59,241560,0.808,0.813,0,0.0718,-6.249,1,0.0613,110.605,4,0.884
3028,Marsh Dondurma,בא לשכונה בחור חדש,4FfFzdcpgWVmCPinKoUyLz,9,0.0319,0.351,280307,0.676,0.43,6,0.643,-5.682,1,0.114,73.784,3,0.801
3029,Marsh Dondurma,St. James Infirmary,1s5va7ObyM1iO7z5JU0Cu2,2,0.648,0.576,295773,0.503,0.0418,2,0.0448,-7.264,1,0.0645,129.35,4,0.64
3030,Marsh Dondurma,Spanish Afro,3Xoah4mafwejmCUX1uO0UD,2,0.117,0.6,252400,0.472,0.788,2,0.0921,-8.679,1,0.0522,126.487,4,0.478
3031,Marsh Dondurma,Hadera,6Ox1DrJgZCEp3yB9cCOPK7,4,0.519,0.479,206787,0.479,0.00378,2,0.0672,-7.288,1,0.0584,94.28,4,0.759
3032,Marsh Carroll,The Brightest Star,53d3Ei6U4eMSoIQ4eOPVeZ,0,0.873,0.482,60161,0.591,0.0,9,0.22,-8.298,1,0.0568,126.012,4,0.85
3033,Marsh Carroll,Grow A Muzzy,2l3WS5YqdEmW9ph86SSqse,0,0.944,0.704,122385,0.357,0.0,0,0.477,-13.65,1,0.947,105.877,4,0.568
3034,Marsh Brend,I Want You to Be Happier,5Tjss5tFSapxmlxWN760lj,22,0.322,0.809,211800,0.566,0.0,5,0.106,-4.169,1,0.0402,100.0,4,0.396
3035,Marsh,Your Eyes - Universal Solution Remix,030E4sr6Qizf52kLtHTkLJ,4,0.301,0.569,383000,0.914,0.926,11,0.096,-6.651,1,0.0452,121.976,4,0.726
3036,Marsh,Your Eyes - Trilucid Remix,63fQELLIsk6u9a6P3orh41,3,6.27e-05,0.807,361106,0.684,0.91,11,0.0787,-8.225,0,0.052,123.005,4,0.356
3037,Marsh,Your Eyes - Marsh 'Acid' Remix,4SsOaMCE71UGCDaPKMcs7S,2,0.0142,0.694,490383,0.923,0.851,1,0.0475,-7.285,0,0.0573,117.997,4,0.284
3038,Marsh,Your Eyes - Jesse Bullitt 'Retrograde' Mix,6jUCixnm1W67OB8mu2m9vz,3,0.0175,0.781,288000,0.738,0.916,2,0.113,-9.465,1,0.0582,123.004,4,0.391
3039,Marsh,Your Eyes,1RK40Oq7YhiJfxtsqBycA0,27,0.165,0.718,401495,0.731,0.799,11,0.161,-10.611,0,0.0713,122.009,4,0.058
3040,Marsh,You'll Be Fine - Original Mix,3jkQ8PrtQotVC1T4BlKFpv,0,0.0413,0.659,474000,0.85,0.529,8,0.453,-7.422,1,0.0622,127.995,4,0.625
3041,Marsh,You'll Be Fine,6sruJGjooANx3RCoMr8yPt,6,0.0413,0.659,474000,0.85,0.529,8,0.453,-7.422,1,0.0622,127.995,4,0.625
3042,Marsh,You Love Me,4FbZb8jLt65aMdY26wvZud,0,0.854,0.482,297907,0.185,1.99e-06,7,0.0986,-11.805,1,0.0315,136.722,4,0.172
3043,Marsh,You Can Do,2ZNi3ziZDZjujdnu5Z3tf1,6,0.0127,0.814,410277,0.538,0.639,7,0.0493,-7.68,0,0.0825,121.988,4,0.419
3044,Marsh,You,0i1f0vBjOyZHbqOMTw5BZt,0,0.849,0.553,114443,0.295,0.86,2,0.0928,-13.126,0,0.0402,129.644,5,0.365
3045,Marsh,Yo Creo,6FeScYmU3883M3305mDOMp,6,0.14,0.66,176039,0.743,3.1e-05,8,0.0958,-6.21,0,0.0332,76.995,4,0.578
3046,Marsh,Wondering Why - Original Mix,26VP2gQR77KRX15ayoEPRg,0,0.0488,0.758,336000,0.482,0.862,10,0.0875,-9.744,0,0.12,126.026,4,0.664
3047,Marsh,Wondering Why,1MWUFdCIQSB3XtuyGTRzMj,6,0.0488,0.758,336000,0.482,0.862,10,0.0875,-9.744,0,0.12,126.026,4,0.664
3048,Marsh,Without You,3zP6gyAviZUMcv5cjMCSMg,15,0.0303,0.82,229103,0.803,0.371,5,0.0629,-4.105,0,0.0559,120.015,4,0.538
3049,Marsh,Withdrawals/Transition,61sPGcEtfN39e4vVjPRJET,0,0.742,0.218,101867,0.0544,0.894,0,0.0825,-34.721,1,0.0469,138.55,4,0.185
3050,Marsh,Where the Lights Fall - Marsh Remix,1Ztj8Rl9ZVTxZwBJGtQsFO,0,0.00479,0.762,424000,0.541,0.229,6,0.333,-9.052,1,0.11,127.996,4,0.463
3051,Marsh,Where Is the One,6HJZ8tcbUuNAWqoV7H9bBj,2,0.0445,0.798,368586,0.753,0.681,8,0.0747,-9.925,1,0.0791,120.997,4,0.796
3052,Marsh,When I Think About You,6MZicRDwCkELUtnl0K8s9S,0,0.868,0.607,240253,0.275,5.15e-05,8,0.107,-11.943,1,0.0353,147.785,3,0.497
3053,Marsh,Want Me Back,5ZZYsPLaadVHrYtqrFTg28,7,0.0222,0.837,411000,0.531,0.856,5,0.105,-10.64,0,0.107,122.014,4,0.642
3054,Marsh,Waiting for the Mail Man - Original Mix,50MUojpaGEsq7xoGwqcBop,0,0.0406,0.721,425000,0.675,0.498,7,0.0913,-9.768,0,0.0544,126.998,4,0.5
3055,Marsh,Waiting for the Mail Man,1NinxZeAL5XBrZZqR2fqqK,8,0.0406,0.721,425000,0.675,0.498,7,0.0913,-9.768,0,0.0544,126.998,4,0.5
3056,Marsh,Waiting For The Mail Man - Jayeson Andel Remix,4CQklcsOCrseDQvMyXSiFw,1,0.0234,0.589,456094,0.929,0.891,5,0.552,-5.343,1,0.0494,128.008,4,0.359
3057,Marsh,Vámonos!,4eY53iYdVQ2Hclb1VMaiJG,0,0.0165,0.821,124852,0.714,0.945,9,0.105,-3.373,0,0.0324,108.987,4,0.379
3058,Marsh,Varadero - Marsh Remix,149hA1xKfNHHdzWhBoDnhn,0,0.294,0.708,432000,0.549,0.649,9,0.044,-8.395,0,0.0422,126.01,3,0.527
3059,Marsh,Untitled,47USMKAQBtR96amwhQ1JMp,0,0.418,0.205,191280,0.595,0.771,7,0.14,-11.349,1,0.0294,147.837,3,0.371
3060,Marsh,Underwater Dive,5EuqQG1UXoRR7jAlnqwplt,0,0.555,0.657,234752,0.537,0.767,9,0.0987,-13.474,0,0.0359,160.078,4,0.347
3061,Marsh,Under the Sea,7A8wuuLlGHNbl9QtqBJ3t9,0,0.142,0.854,248406,0.594,0.423,0,0.119,-12.423,0,0.032,99.997,4,0.963
3062,Marsh,Tyga Kung Fu,5PiUd1SZa1sLie0XxYkrnV,0,0.0156,0.678,265371,0.882,0.241,9,0.113,-2.199,1,0.112,175.032,4,0.409
3063,Marsh,Twenty,1xHq3lAfDCroP5QX6wSQpg,1,0.117,0.856,162522,0.611,0.00108,1,0.12,-5.429,0,0.0542,129.984,4,0.237
3064,Marsh,Trap Soul,1UPgwsdQC8jsD2wCdEf6lY,0,0.055,0.809,192864,0.768,0.837,9,0.0813,-7.088,0,0.195,139.987,4,0.673
3065,Marsh,Toxic Blues (with Kylie G),3ZL2JPNsAo0jDSeZYSHYZV,0,0.594,0.676,258522,0.479,0.173,7,0.139,-11.048,1,0.173,97.033,4,0.245
3066,Marsh,The Elephant,3h55c5poYw6CjFpZX5tbdi,0,0.224,0.292,148587,0.279,0.744,7,0.107,-15.326,0,0.0435,96.943,1,0.0444
3067,Marsh,Tanzbär - Jackspot Remix,0dVZHenxarb4rCIIA3FSmu,0,0.000985,0.779,441033,0.619,0.9,7,0.0809,-12.117,1,0.042,123.006,4,0.0537
3068,Marsh,Tanzbär,6cjJCxo7loCZSNYiVPlHHI,2,0.0187,0.81,470125,0.834,0.751,5,0.0589,-8.077,0,0.0679,119.992,5,0.724
3069,Marsh,Sunrise,5fsNweBepWP6xEfv2R4uno,0,0.977,0.119,135480,0.0242,0.823,11,0.0693,-22.675,1,0.0445,69.794,4,0.109
3070,Marsh,Summit - Extended Mix,6oonyOwipmdbLQSG6WPiW4,11,0.476,0.737,324129,0.735,0.00499,3,0.163,-7.178,0,0.0576,119.93,4,0.364
3071,Marsh,Summit,7fktk8XqCNuQHyb0fu6rm5,15,0.626,0.395,231000,0.751,0.002,3,0.0853,-6.871,0,0.0453,111.641,1,0.0439
3072,Marsh,Summer Vibes,1KFjBw3K9nNeyxM7gEwP5Y,0,0.273,0.725,182753,0.352,0.9,9,0.0838,-12.883,1,0.0555,94.941,4,0.518
3073,Marsh,Strings Theory - Marsh Remix,0xLw3O8P8p4Yf2GzJrP0WX,0,0.00924,0.658,444000,0.585,0.628,11,0.0922,-9.835,0,0.0432,126.987,4,0.405
3074,Marsh,Storm (Instrumental),15RlKYGWdGnr58TthPiL00,0,0.051,0.685,139034,0.228,0.908,0,0.144,-19.378,1,0.088,145.007,4,0.0776
3075,Marsh,Starry Night,1p1WqXalgwKdrRVWDMUNh9,0,0.199,0.74,219638,0.546,0.741,0,0.171,-12.584,1,0.165,176.014,4,0.555
3076,Marsh,Stargazing,2cGyUndUziSoKpHmysYIt4,0,0.0146,0.831,116818,0.55,0.905,5,0.0969,-10.425,0,0.0579,149.912,4,0.705
3077,Marsh,Speedin[g],4fRmiz0NbSI2gUtvPaLu3N,1,0.639,0.744,128040,0.258,2.43e-05,0,0.0932,-10.396,1,0.28,150.036,4,0.181
3078,Marsh,Spaceman,5wl8d5MgNi313gfy1pOcvT,0,0.133,0.584,151720,0.571,0.0,9,0.245,-8.639,1,0.032,140.038,4,0.115
3079,Marsh,Spaced Out,7wKRQRq2Pihbgf7nSKzs8b,0,0.0743,0.908,193607,0.443,0.896,1,0.0778,-9.49,1,0.102,149.986,4,0.608
3080,Marsh,Songbird Island,60Ur9EarSeudGZBvTNamvG,0,0.416,0.742,217616,0.747,0.762,0,0.105,-12.919,1,0.06,150.041,4,0.971
3081,Marsh,Sofia,7ECtjmBo9qTtK3mYbiudMS,0,0.0162,0.673,300240,0.799,0.889,7,0.653,-17.546,1,0.0357,80.004,4,0.0674
3082,Marsh,So High,5uOchCDHjiyQZUvjYeAQAV,0,0.855,0.662,269400,0.319,8.67e-05,6,0.132,-11.343,1,0.0333,79.947,4,0.482
3083,Marsh,Smoking a Cigarette Makes You Seem Sober,5kX0919GcNnrVniP9Gca9C,0,0.0105,0.259,66987,0.313,0.834,3,0.203,-19.109,1,0.0415,100.708,4,0.12
3084,Marsh,Smile,2DUfRrGVs7HRLRnvg8XHIQ,3,0.387,0.652,197068,0.619,0.0,9,0.0917,-8.214,0,0.345,156.041,4,0.173
3085,Marsh,Sleeping Now - Rodrigo Deem & Vitodito Remix,5IGafT75pWtS90SGajBb1i,2,0.00953,0.734,393071,0.59,0.318,5,0.32,-8.841,1,0.142,128.035,4,0.118
3086,Marsh,Sleeping Now - Orginal Mix,6joNsM5KEeSVpqOvsdiTS4,0,0.137,0.492,459500,0.618,0.824,5,0.0714,-9.271,1,0.0551,126.014,4,0.156
3087,Marsh,Sleeping Now,0Aih99nMhpzs98AhjyIX29,7,0.137,0.492,459500,0.618,0.824,5,0.0714,-9.271,1,0.0551,126.014,4,0.156
3088,Marsh,Sinner,0Zc3vq0SUXY2GtoSEZHF3u,0,0.617,0.572,278387,0.433,1.85e-05,7,0.0496,-8.404,0,0.0258,111.985,4,0.24
3089,Marsh,Shining For the Universe,37ARePo2XMBMMy9OL7FXxP,0,0.208,0.565,237947,0.513,0.00707,10,0.105,-11.663,1,0.0323,170.0,4,0.312
3090,Marsh,Sea Breeze,62ToOQ3bT6vqbFmTQnupWl,0,0.0257,0.79,138668,0.498,0.926,2,0.076,-11.345,0,0.162,90.002,4,0.764
3091,Marsh,Sans Tabus - Chillout Mix,1P4s3e6bSzNQfBOyojS7Oe,0,0.0278,0.498,387750,0.472,0.879,1,0.0858,-14.272,1,0.0436,179.956,4,0.904
3092,Marsh,Sally Forth,4OjGz8HZ8HoeNxIln5qD7E,16,0.368,0.577,286316,0.821,0.947,4,0.123,-8.024,1,0.0407,113.995,4,0.23
3093,Marsh,Salida de Emergencia,7dgIaBH6DoSlzrRq5f3oF5,7,0.473,0.765,248140,0.538,0.0,2,0.0955,-7.512,1,0.0284,130.056,3,0.413
